 4.71663741e-06  9.00014818e-01  4.71663741e-06  8.88033975e-01  4.71663741e-06  8.87899083e-01 
 4.86331871e-06  9.00015279e-01  4.86331871e-06  8.88071949e-01  4.86331871e-06  8.87937017e-01 
 5.01000000e-06  9.00015739e-01  5.01000000e-06  8.88110328e-01  5.01000000e-06  8.87975291e-01 
 5.01100000e-06  9.00015742e-01  5.01100000e-06  8.88110591e-01  5.01100000e-06  8.87975554e-01 
 5.01300000e-06  9.00015749e-01  5.01300000e-06  8.88111117e-01  5.01300000e-06  8.87976082e-01 
 5.01349653e-06  9.00015750e-01  5.01349653e-06  8.88111248e-01  5.01349653e-06  8.87976213e-01 
 5.01436545e-06  9.00015753e-01  5.01436545e-06  8.88111476e-01  5.01436545e-06  8.87976442e-01 
 5.01532747e-06  9.00015756e-01  5.01532747e-06  8.88111756e-01  5.01532747e-06  8.87976683e-01 
 5.01725152e-06  9.00015762e-01  5.01725152e-06  8.88112296e-01  5.01725152e-06  8.87977176e-01 
 5.02000000e-06  9.00015771e-01  5.02000000e-06  8.88113005e-01  5.02000000e-06  8.87977923e-01 
 5.02038481e-06  9.00015772e-01  5.02038481e-06  8.88113109e-01  5.02038481e-06  8.87978026e-01 
 5.02115443e-06  9.00015774e-01  5.02115443e-06  8.88113314e-01  5.02115443e-06  8.87978232e-01 
 5.02269366e-06  9.00015779e-01  5.02269366e-06  8.88113719e-01  5.02269366e-06  8.87978638e-01 
 5.02577214e-06  9.00015789e-01  5.02577214e-06  8.88114529e-01  5.02577214e-06  8.87979426e-01 
 5.03192908e-06  9.00015808e-01  5.03192908e-06  8.88116150e-01  5.03192908e-06  8.87980883e-01 
 5.04424297e-06  9.00015847e-01  5.04424297e-06  8.88119395e-01  5.04424297e-06  8.87983315e-01 
 5.06887075e-06  9.00015924e-01  5.06887075e-06  8.88125891e-01  5.06887075e-06  8.87986621e-01 
 5.11812630e-06  9.00016079e-01  5.11812630e-06  8.88138916e-01  5.11812630e-06  8.87989680e-01 
 5.21663741e-06  9.00016389e-01  5.21663741e-06  8.88165088e-01  5.21663741e-06  8.87990913e-01 
 5.41365964e-06  9.00017007e-01  5.41365964e-06  8.88217901e-01  5.41365964e-06  8.87990699e-01 
 5.80770408e-06  9.00018245e-01  5.80770408e-06  8.88325238e-01  5.80770408e-06  8.87990733e-01 
 6.30770408e-06  9.00019816e-01  6.30770408e-06  8.88464330e-01  6.30770408e-06  8.87991189e-01 
 6.80770408e-06  9.00021387e-01  6.80770408e-06  8.88606157e-01  6.80770408e-06  8.87992235e-01 
 7.30770408e-06  9.00022958e-01  7.30770408e-06  8.88750250e-01  7.30770408e-06  8.87993803e-01 
 7.80770408e-06  9.00024529e-01  7.80770408e-06  8.88896216e-01  7.80770408e-06  8.87995949e-01 
 8.30770408e-06  9.00026099e-01  8.30770408e-06  8.89043733e-01  8.30770408e-06  8.87998640e-01 
 8.80770408e-06  9.00027670e-01  8.80770408e-06  8.89192534e-01  8.80770408e-06  8.88001901e-01 
 9.30770408e-06  9.00029241e-01  9.30770408e-06  8.89342397e-01  9.30770408e-06  8.88005717e-01 
 9.65385204e-06  9.00030328e-01  9.65385204e-06  8.89446676e-01  9.65385204e-06  8.88008690e-01 
 1.00000000e-05  9.00031416e-01  1.00000000e-05  8.89551323e-01  1.00000000e-05  8.88011929e-01 
 1.00010000e-05  9.00031419e-01  1.00010000e-05  8.89551625e-01  1.00010000e-05  8.88011939e-01 
 1.00030000e-05  9.00031425e-01  1.00030000e-05  8.89552231e-01  1.00030000e-05  8.88011958e-01 
 1.00034965e-05  9.00031427e-01  1.00034965e-05  8.89552381e-01  1.00034965e-05  8.88011963e-01 
 1.00043655e-05  9.00031429e-01  1.00043655e-05  8.89552644e-01  1.00043655e-05  8.88011971e-01 
 1.00053275e-05  9.00031432e-01  1.00053275e-05  8.88398468e-01  1.00053275e-05  8.88032753e-01 
 1.00072515e-05  9.00031439e-01  1.00072515e-05  8.88409037e-01  1.00072515e-05  8.88021894e-01 
 1.00100000e-05  9.00031447e-01  1.00100000e-05  8.88876779e-01  1.00100000e-05  8.88024205e-01 
 1.00103848e-05  9.00031448e-01  1.00103848e-05  8.88821685e-01  1.00103848e-05  8.88009669e-01 
 1.00111544e-05  9.00031451e-01  1.00111544e-05  8.88858610e-01  1.00111544e-05  8.88002150e-01 
 1.00126937e-05  9.00031456e-01  1.00126937e-05  8.88979286e-01  1.00126937e-05  8.88003941e-01 
 1.00157721e-05  9.00031465e-01  1.00157721e-05  8.89128728e-01  1.00157721e-05  8.88024486e-01 
 1.00219291e-05  9.00031485e-01  1.00219291e-05  8.89352946e-01  1.00219291e-05  8.88160810e-01 
 1.00342430e-05  9.00031523e-01  1.00342430e-05  8.89514999e-01  1.00342430e-05  8.88584390e-01 
