 8.71663741e-06  9.10948174e-01  8.71663741e-06  9.06251882e-01  8.71663741e-06  0.00000000e+00  8.71663741e-06  0.00000000e+00 
 8.81663741e-06  9.11073648e-01  8.81663741e-06  9.06254932e-01  8.81663741e-06  0.00000000e+00  8.81663741e-06  0.00000000e+00 
 8.91663741e-06  9.11199116e-01  8.91663741e-06  9.06258077e-01  8.91663741e-06  0.00000000e+00  8.91663741e-06  0.00000000e+00 
 9.01663741e-06  9.11324581e-01  9.01663741e-06  9.06261316e-01  9.01663741e-06  0.00000000e+00  9.01663741e-06  0.00000000e+00 
 9.11663741e-06  9.11450040e-01  9.11663741e-06  9.06264649e-01  9.11663741e-06  0.00000000e+00  9.11663741e-06  0.00000000e+00 
 9.21663741e-06  9.11575496e-01  9.21663741e-06  9.06268077e-01  9.21663741e-06  0.00000000e+00  9.21663741e-06  0.00000000e+00 
 9.31663741e-06  9.11700947e-01  9.31663741e-06  9.06271598e-01  9.31663741e-06  0.00000000e+00  9.31663741e-06  0.00000000e+00 
 9.41663741e-06  9.11826393e-01  9.41663741e-06  9.06275214e-01  9.41663741e-06  0.00000000e+00  9.41663741e-06  0.00000000e+00 
 9.51663741e-06  9.11951834e-01  9.51663741e-06  9.06278923e-01  9.51663741e-06  0.00000000e+00  9.51663741e-06  0.00000000e+00 
 9.61663741e-06  9.12077271e-01  9.61663741e-06  9.06282725e-01  9.61663741e-06  0.00000000e+00  9.61663741e-06  0.00000000e+00 
 9.71663741e-06  9.12202703e-01  9.71663741e-06  9.06286621e-01  9.71663741e-06  0.00000000e+00  9.71663741e-06  0.00000000e+00 
 9.81663741e-06  9.12328130e-01  9.81663741e-06  9.06290610e-01  9.81663741e-06  0.00000000e+00  9.81663741e-06  0.00000000e+00 
 9.90831871e-06  9.12443119e-01  9.90831871e-06  9.06294349e-01  9.90831871e-06  0.00000000e+00  9.90831871e-06  0.00000000e+00 
 1.00000000e-05  9.12558104e-01  1.00000000e-05  9.06298166e-01  1.00000000e-05  0.00000000e+00  1.00000000e-05  0.00000000e+00 
 1.00010000e-05  9.12559358e-01  1.00010000e-05  9.06298208e-01  1.00010000e-05  1.80000000e-01  1.00010000e-05  1.80000000e-01 
 1.00030000e-05  9.12561866e-01  1.00030000e-05  9.06298292e-01  1.00030000e-05  5.40000000e-01  1.00030000e-05  5.40000000e-01 
 1.00034965e-05  9.12562489e-01  1.00034965e-05  9.06298313e-01  1.00034965e-05  6.29375000e-01  1.00034965e-05  6.29375000e-01 
 1.00043655e-05  9.12563579e-01  1.00043655e-05  9.06298349e-01  1.00043655e-05  7.85781250e-01  1.00043655e-05  7.85781250e-01 
 1.00053275e-05  9.12564785e-01  1.00053275e-05  9.06977320e-01  1.00053275e-05  9.58945313e-01  1.00053275e-05  9.58945313e-01 
 1.00064631e-05  9.12566210e-01  1.00064631e-05  9.06582809e-01  1.00064631e-05  1.16335074e+00  1.00064631e-05  1.16335074e+00 
 1.00078999e-05  9.12568012e-01  1.00078999e-05  9.06077172e-01  1.00078999e-05  1.42198215e+00  1.00078999e-05  1.42198215e+00 
 1.00089500e-05  9.12569329e-01  1.00089500e-05  9.06002781e-01  1.00089500e-05  1.61099107e+00  1.00089500e-05  1.61099107e+00 
 1.00100000e-05  9.12570645e-01  1.00100000e-05  9.05984151e-01  1.00100000e-05  1.80000000e+00  1.00100000e-05  1.80000000e+00 
 1.00102100e-05  9.12570909e-01  1.00102100e-05  9.06010789e-01  1.00102100e-05  1.80000000e+00  1.00102100e-05  1.80000000e+00 
 1.00106300e-05  9.12571436e-01  1.00106300e-05  9.06042032e-01  1.00106300e-05  1.80000000e+00  1.00106300e-05  1.80000000e+00 
 1.00114701e-05  9.12572489e-01  1.00114701e-05  9.06121827e-01  1.00114701e-05  1.80000000e+00  1.00114701e-05  1.80000000e+00 
 1.00131501e-05  9.12574596e-01  1.00131501e-05  9.06348373e-01  1.00131501e-05  1.80000000e+00  1.00131501e-05  1.80000000e+00 
 1.00165103e-05  9.12578810e-01  1.00165103e-05  9.06947143e-01  1.00165103e-05  1.80000000e+00  1.00165103e-05  1.80000000e+00 
 1.00232306e-05  9.12587239e-01  1.00232306e-05  9.08334445e-01  1.00232306e-05  1.80000000e+00  1.00232306e-05  1.80000000e+00 
 1.00366713e-05  9.12604095e-01  1.00366713e-05  9.10626365e-01  1.00366713e-05  1.80000000e+00  1.00366713e-05  1.80000000e+00 
 1.00635525e-05  9.12637808e-01  1.00635525e-05  9.12476365e-01  1.00635525e-05  1.80000000e+00  1.00635525e-05  1.80000000e+00 
 1.01173151e-05  9.12705232e-01  1.01173151e-05  9.12570761e-01  1.01173151e-05  1.80000000e+00  1.01173151e-05  1.80000000e+00 
 1.02173151e-05  9.12830639e-01  1.02173151e-05  9.12638269e-01  1.02173151e-05  1.80000000e+00  1.02173151e-05  1.80000000e+00 
 1.03173151e-05  9.12956042e-01  1.03173151e-05  9.12815019e-01  1.03173151e-05  1.80000000e+00  1.03173151e-05  1.80000000e+00 
